Time (ms),Channel A Voltage (V),Channel B Voltage (V)
3.07442094,-0.01226844,0.01413007
3.07954094,-0.00344859,0.00521867
3.08466094,-0.00344859,0.00521867
3.08978094,-0.00344859,0.00521867
3.09490094,-0.01226844,0.01413007
3.10002094,-0.00344859,0.01413007
3.10514094,-0.00344859,0.00521867
3.11026094,-0.00344859,0.00521867
3.11538094,-0.00344859,0.00521867
3.12050094,-0.00344859,0.01413007
3.12562094,-0.00344859,0.00521867
3.13074094,-0.00344859,0.00521867
3.13586094,-0.00344859,0.00521867
3.14098094,-0.00344859,0.00521867
3.14610094,-0.00344859,0.01413007
3.15122094,-0.00344859,0.00521867
3.15634094,-0.00344859,0.00521867
3.16146094,-0.00344859,0.00521867
3.16658094,-0.01226844,0.01413007
3.17170094,-0.01226844,0.00521867
3.17682094,-0.00344859,0.00521867
3.18194094,-0.00344859,-0.00372326
3.18706094,-0.00344859,0.01413007
3.19218094,-0.01226844,0.01413007
3.19730094,-0.00344859,0.00521867
3.20242094,-0.00344859,0.00521867
3.20754094,-0.00344859,0.00521867
3.21266094,-0.00344859,0.01413007
3.21778094,-0.00344859,0.00521867
3.22290094,-0.01226844,0.00521867
3.22802094,-0.00344859,0.01413007
3.23314094,-0.00344859,0.01413007
3.23826094,-0.00344859,0.01413007
3.24338094,-0.00344859,0.01413007
3.24850094,-0.00344859,0.00521867
3.25362094,-0.00344859,0.00521867
3.25874094,-0.01226844,0.01413007
3.26386094,-0.01226844,0.00521867
3.26898094,-0.00344859,0.00521867
3.27410094,-0.00344859,0.00521867
3.27922094,-0.00344859,0.01413007
3.28434094,-0.00344859,0.01413007
3.28946094,-0.01226844,0.00521867
3.29458094,-0.00344859,0.00521867
3.29970094,-0.00344859,0.01413007
3.30482094,-0.01226844,0.01413007
3.30994094,-0.00344859,0.01413007
3.31506094,-0.00344859,0.00521867
3.32018094,-0.00344859,0.01413007
3.32530094,-0.00344859,0.01413007
3.33042094,-0.00344859,0.01413007
3.33554094,-0.01226844,0.01413007
3.34066094,-0.00344859,0.00521867
3.34578094,-0.00344859,0.01413007
3.35090094,-0.00344859,0.01413007
3.35602094,-0.00344859,0.01413007
3.36114094,-0.00344859,0.00521867
3.36626094,-0.00344859,0.00521867
3.37138094,-0.00344859,0.01413007
3.37650094,-0.00344859,0.01413007
3.38162094,-0.01226844,0.01413007
3.38674094,0.00537126,0.00521867
3.39186094,-0.00344859,0.01413007
3.39698094,-0.01226844,0.01413007
3.40210094,-0.00344859,0.01413007
3.40722094,-0.00344859,0.00521867
3.41234094,-0.00344859,0.01413007
3.41746094,-0.00344859,0.01413007
3.42258094,-0.00344859,0.01413007
3.42770094,-0.01226844,0.01413007
3.43282094,-0.00344859,0.01413007
3.43794094,-0.00344859,0.01413007
3.44306094,-0.01226844,0.01413007
3.44818094,-0.00344859,0.01413007
3.45330094,-0.00344859,0.01413007
3.45842094,-0.00344859,0.01413007
3.46354094,-0.00344859,0.01413007
3.46866094,-0.00344859,0.01413007
3.47378094,-0.00344859,0.01413007
3.47890094,-0.00344859,0.00521867
3.48402094,-0.00344859,0.01413007
3.48914094,-0.00344859,0.01413007
3.49426094,-0.00344859,0.01413007
3.49938094,-0.00344859,0.01413007
3.50450094,-0.00344859,0.01413007
3.50962094,-0.00344859,0.01413007
3.51474094,-0.00344859,0.01413007
3.51986094,-0.00344859,0.01413007
3.52498094,-0.00344859,0.01413007
3.53010094,-0.00344859,0.01413007
3.53522094,-0.00344859,0.01413007
3.54034094,-0.00344859,0.01413007
3.54546094,-0.00344859,0.01413007
3.55058094,-0.00344859,0.01413007
3.55570094,-0.00344859,0.01413007
3.56082094,-0.00344859,0.01413007
3.56594094,-0.01226844,0.01413007
3.57106094,-0.00344859,0.01413007
3.57618094,-0.00344859,0.01413007
3.58130094,-0.00344859,0.02307199
3.58642094,-0.00344859,0.01413007
3.59154094,-0.00344859,0.01413007
3.59666094,-0.00344859,0.01413007
3.60178094,-0.00344859,0.02307199
3.60690094,-0.01226844,0.02307199
3.61202094,-0.00344859,0.01413007
3.61714094,-0.00344859,0.01413007
3.62226094,-0.00344859,0.01413007
3.62738094,-0.00344859,0.02307199
3.63250094,-0.00344859,0.01413007
3.63762094,-0.00344859,0.01413007
3.64274094,-0.00344859,0.01413007
3.64786094,-0.00344859,0.02307199
3.65298094,-0.00344859,0.02307199
3.65810094,-0.00344859,0.02307199
3.66322094,-0.00344859,0.01413007
3.66834094,-0.00344859,0.02307199
3.67346094,-0.00344859,0.02307199
3.67858094,-0.00344859,0.0319834
3.68370094,-0.00344859,0.02307199
3.68882094,-0.00344859,0.01413007
3.69394094,-0.00344859,0.02307199
3.69906094,-0.00344859,0.0319834
3.70418094,-0.01226844,0.01413007
3.70930094,-0.00344859,0.02307199
3.71442094,-0.00344859,0.0319834
3.71954094,-0.00344859,0.0319834
3.72466094,-0.00344859,0.0319834
3.72978094,-0.00344859,0.0319834
3.73490094,-0.00344859,0.04092532
3.74002094,-0.01226844,0.04092532
3.74514094,-0.00344859,0.0319834
3.75026094,-0.00344859,0.0319834
3.75538094,-0.00344859,0.0319834
3.76050094,-0.00344859,0.02307199
3.76562094,-0.00344859,0.04092532
3.77074094,-0.00344859,0.04092532
3.77586094,-0.00344859,0.04092532
3.78098094,-0.00344859,0.0319834
3.78610094,-0.00344859,0.04092532
3.79122094,-0.00344859,0.04092532
3.79634094,-0.00344859,0.04092532
3.80146094,-0.00344859,0.04092532
3.80658094,-0.00344859,0.04092532
3.81170094,-0.00344859,0.04983672
3.81682094,-0.00344859,0.04983672
3.82194094,-0.00344859,0.04983672
3.82706094,-0.00344859,0.04983672
3.83218094,-0.00344859,0.04983672
3.83730094,-0.00344859,0.04983672
3.84242094,-0.00344859,0.05877865
3.84754094,-0.00344859,0.04983672
3.85266094,-0.00344859,0.05877865
3.85778094,-0.00344859,0.05877865
3.86290094,-0.00344859,0.05877865
3.86802094,-0.00344859,0.05877865
3.87314094,-0.00344859,0.04983672
3.87826094,-0.00344859,0.05877865
3.88338094,-0.00344859,0.06769005
3.88850094,-0.00344859,0.05877865
3.89362094,-0.00344859,0.05877865
3.89874094,-0.00344859,0.06769005
3.90386094,-0.00344859,0.06769005
3.90898094,-0.00344859,0.07660146
3.91410094,-0.00344859,0.06769005
3.91922094,-0.00344859,0.06769005
3.92434094,-0.00344859,0.07660146
3.92946094,-0.00344859,0.07660146
3.93458094,-0.00344859,0.07660146
3.93970094,-0.00344859,0.07660146
3.94482094,-0.00344859,0.07660146
3.94994094,-0.00344859,0.07660146
3.95506094,-0.00344859,0.08554338
3.96018094,-0.00344859,0.07660146
3.96530094,-0.00344859,0.07660146
3.97042094,-0.00344859,0.08554338
3.97554094,-0.00344859,0.08554338
3.98066094,-0.00344859,0.08554338
3.98578094,-0.00344859,0.08554338
3.99090094,-0.00344859,0.07660146
3.99602094,-0.00344859,0.08554338
4.00114094,-0.00344859,0.08554338
4.00626094,-0.00344859,0.08554338
4.01138094,-0.00344859,0.07660146
4.01650094,-0.00344859,0.08554338
4.02162094,-0.00344859,0.08554338
4.02674094,-0.00344859,0.08554338
4.03186094,-0.00344859,0.08554338
4.03698094,-0.00344859,0.09445479
4.04210094,-0.00344859,0.09445479
4.04722094,-0.00344859,0.09445479
4.05234094,-0.00344859,0.09445479
4.05746094,-0.00344859,0.1033967
4.06258094,-0.00344859,0.09445479
4.06770094,-0.00344859,0.1033967
4.07282094,-0.00344859,0.1033967
4.07794094,-0.00344859,0.1033967
4.08306094,-0.00344859,0.1033967
4.08818094,-0.00344859,0.1123081
4.09330094,-0.00344859,0.12125
4.09842094,-0.00344859,0.12125
4.10354094,-0.00344859,0.1123081
4.10866094,0.00537126,0.12125
4.11378094,-0.00344859,0.12125
4.11890094,-0.00344859,0.12125
4.12402094,-0.00344859,0.12125
4.12914094,-0.00344859,0.12125
4.13426094,-0.00344859,0.12125
4.13938094,-0.00344859,0.1301614
4.14450094,-0.00344859,0.12125
4.14962094,-0.00344859,0.12125
4.15474094,0.00537126,0.1301614
4.15986094,-0.00344859,0.1301614
4.16498094,-0.00344859,0.12125
4.17010094,-0.00344859,0.12125
4.17522094,-0.00344859,0.12125
4.18034094,-0.00344859,0.12125
4.18546094,-0.00344859,0.1301614
4.19058094,-0.00344859,0.12125
4.19570094,-0.00344859,0.12125
4.20082094,-0.00344859,0.12125
4.20594094,-0.00344859,0.1391034
4.21106094,-0.00344859,0.1301614
4.21618094,-0.00344859,0.1301614
4.22130094,-0.00344859,0.1301614
4.22642094,-0.00344859,0.1480148
4.23154094,-0.00344859,0.1391034
4.23666094,-0.00344859,0.1391034
4.24178094,-0.00344859,0.1391034
4.24690094,-0.00344859,0.1480148
4.25202094,-0.00344859,0.1480148
4.25714094,-0.00344859,0.1391034
4.26226094,-0.00344859,0.1480148
4.26738094,-0.00344859,0.1480148
4.27250094,-0.00344859,0.1391034
4.27762094,-0.00344859,0.1480148
4.28274094,-0.00344859,0.1480148
4.28786094,-0.00344859,0.1391034
4.29298094,-0.00344859,0.1391034
4.29810094,-0.00344859,0.1569567
4.30322094,-0.00344859,0.1480148
4.30834094,-0.00344859,0.1480148
4.31346094,-0.00344859,0.1480148
4.31858094,-0.00344859,0.1480148
4.32370094,-0.00344859,0.1480148
4.32882094,-0.00344859,0.1391034
4.33394094,-0.00344859,0.1391034
4.33906094,-0.00344859,0.1480148
4.34418094,-0.00344859,0.1480148
4.34930094,-0.00344859,0.1480148
4.35442094,-0.00344859,0.1391034
4.35954094,-0.00344859,0.1480148
4.36466094,-0.00344859,0.1480148
4.36978094,-0.00344859,0.1480148
4.37490094,-0.00344859,0.1480148
4.38002094,-0.00344859,0.1391034
4.38514094,-0.00344859,0.1391034
4.39026094,-0.00344859,0.1391034
4.39538094,-0.00344859,0.1391034
4.40050094,-0.00344859,0.1391034
4.40562094,-0.00344859,0.1301614
4.41074094,0.00537126,0.1301614
4.41586094,-0.00344859,0.1391034
4.42098094,-0.00344859,0.1301614
4.42610094,-0.00344859,0.1301614
4.43122094,-0.00344859,0.1301614
4.43634094,-0.00344859,0.1391034
4.44146094,-0.00344859,0.1301614
4.44658094,-0.00344859,0.12125
4.45170094,-0.00344859,0.12125
4.45682094,-0.00344859,0.1301614
4.46194094,-0.00344859,0.12125
4.46706094,-0.00344859,0.12125
4.47218094,-0.00344859,0.12125
4.47730094,-0.00344859,0.12125
4.48242094,-0.00344859,0.12125
4.48754094,-0.00344859,0.12125
4.49266094,-0.00344859,0.12125
4.49778094,-0.00344859,0.12125
4.50290094,-0.00344859,0.12125
4.50802094,-0.00344859,0.12125
4.51314094,-0.00344859,0.12125
4.51826094,-0.00344859,0.1123081
4.52338094,-0.00344859,0.12125
4.52850094,-0.00344859,0.12125
4.53362094,-0.00344859,0.12125
4.53874094,-0.00344859,0.1033967
4.54386094,0.00537126,0.1033967
4.54898094,-0.00344859,0.1123081
4.55410094,-0.00344859,0.1033967
4.55922094,-0.00344859,0.09445479
4.56434094,-0.00344859,0.09445479
4.56946094,-0.00344859,0.09445479
4.57458094,-0.00344859,0.08554338
4.57970094,-0.00344859,0.09445479
4.58482094,-0.00344859,0.08554338
4.58994094,-0.00344859,0.08554338
4.59506094,-0.00344859,0.08554338
4.60018094,-0.00344859,0.08554338
4.60530094,-0.00344859,0.08554338
4.61042094,-0.00344859,0.07660146
4.61554093,-0.00344859,0.06769005
4.62066093,-0.00344859,0.07660146
4.62578093,-0.00344859,0.07660146
4.63090093,-0.00344859,0.05877865
4.63602093,0.00537126,0.04983672
4.64114093,-0.00344859,0.04983672
4.64626093,-0.00344859,0.04983672
4.65138093,-0.00344859,0.04092532
4.65650093,-0.00344859,0.0319834
4.66162093,-0.00344859,0.04092532
4.66674093,-0.00344859,0.04092532
4.67186093,-0.00344859,0.0319834
4.67698093,-0.00344859,0.02307199
4.68210093,-0.00344859,0.01413007
4.68722093,-0.00344859,0.01413007
4.69234093,-0.00344859,0.01413007
4.69746093,-0.00344859,0.01413007
4.70258093,-0.00344859,0.00521867
4.70770093,-0.00344859,0.00521867
4.71282093,-0.00344859,0.00521867
4.71794093,-0.00344859,0.00521867
4.72306093,-0.00344859,-0.01263466
4.72818093,-0.00344859,-0.02157659
4.73330093,-0.00344859,-0.01263466
4.73842093,-0.00344859,-0.01263466
4.74354093,-0.00344859,-0.02157659
4.74866093,-0.00344859,-0.03048799
4.75378093,0.00537126,-0.02157659
4.75890093,-0.00344859,-0.02157659
4.76402093,-0.00344859,-0.03942991
4.76914093,-0.00344859,-0.04834132
4.77426093,-0.00344859,-0.04834132
4.77938093,-0.00344859,-0.04834132
4.78450093,-0.00344859,-0.05728324
4.78962093,-0.00344859,-0.05728324
4.79474093,-0.00344859,-0.06619465
4.79986093,-0.00344859,-0.05728324
4.80498093,-0.00344859,-0.05728324
4.81010093,-0.00344859,-0.05728324
4.81522093,-0.00344859,-0.07513657
4.82034093,-0.00344859,-0.08407849
4.82546093,-0.00344859,-0.06619465
4.83058093,-0.00344859,-0.06619465
4.83570093,-0.00344859,-0.07513657
4.84082093,-0.00344859,-0.08407849
4.84594093,-0.00344859,-0.07513657
4.85106093,-0.00344859,-0.06619465
4.85618093,-0.00344859,-0.07513657
4.86130093,-0.00344859,-0.08407849
4.86642093,-0.00344859,-0.08407849
4.87154093,-0.00344859,-0.07513657
4.87666093,-0.00344859,-0.08407849
4.88178093,-0.00344859,-0.08407849
4.88690093,-0.00344859,-0.0929899
4.89202093,-0.00344859,-0.08407849
4.89714093,-0.00344859,-0.08407849
4.90226093,-0.00344859,-0.08407849
4.90738093,-0.00344859,-0.08407849
4.91250093,-0.00344859,-0.08407849
4.91762093,-0.00344859,-0.08407849
4.92274093,-0.00344859,-0.07513657
4.92786093,-0.00344859,-0.07513657
4.93298093,-0.00344859,-0.08407849
4.93810093,-0.00344859,-0.07513657
4.94322093,0.00537126,-0.07513657
4.94834093,-0.00344859,-0.07513657
4.95346093,-0.00344859,-0.08407849
4.95858093,0.00537126,-0.08407849
4.96370093,-0.00344859,-0.06619465
4.96882093,-0.00344859,-0.06619465
4.97394093,-0.00344859,-0.07513657
4.97906093,-0.00344859,-0.07513657
4.98418093,-0.00344859,-0.06619465
4.98930093,-0.00344859,-0.06619465
4.99442093,-0.00344859,-0.06619465
4.99954093,-0.00344859,-0.07513657
5.00466093,-0.00344859,-0.06619465
5.00978093,-0.00344859,-0.06619465
5.01490093,-0.00344859,-0.06619465
5.02002093,-0.00344859,-0.06619465
5.02514093,-0.00344859,-0.07513657
5.03026093,-0.00344859,-0.06619465
5.03538093,-0.00344859,-0.05728324
5.04050093,-0.00344859,-0.05728324
5.04562093,-0.00344859,-0.05728324
5.05074093,0.00537126,-0.05728324
5.05586093,-0.00344859,-0.04834132
5.06098093,-0.00344859,-0.04834132
5.06610093,-0.00344859,-0.04834132
5.07122093,0.00537126,-0.05728324
5.07634093,-0.00344859,-0.04834132
5.08146093,-0.00344859,-0.03942991
5.08658093,-0.00344859,-0.04834132
5.09170093,-0.00344859,-0.04834132
5.09682093,-0.00344859,-0.03942991
5.10194093,-0.00344859,-0.03942991
5.10706093,-0.00344859,-0.03048799
5.11218093,-0.00344859,-0.03942991
5.11730093,-0.00344859,-0.04834132
5.12242093,-0.00344859,-0.03942991
5.12754093,-0.00344859,-0.03048799
5.13266093,-0.00344859,-0.03048799
5.13778093,-0.00344859,-0.03942991
5.14290093,-0.00344859,-0.03942991
5.14802093,-0.00344859,-0.02157659
5.15314093,-0.00344859,-0.02157659
5.15826093,-0.00344859,-0.03048799
5.16338093,-0.00344859,-0.03048799
5.16850093,-0.00344859,-0.02157659
5.17362093,-0.00344859,-0.01263466
5.17874093,-0.00344859,-0.02157659
5.18386093,-0.00344859,-0.02157659
5.18898093,-0.00344859,-0.02157659
5.19410093,-0.00344859,-0.00372326
5.19922093,-0.00344859,-0.01263466
5.20434093,-0.00344859,-0.01263466
5.20946093,0.00537126,-0.02157659
5.21458093,-0.00344859,-0.01263466
5.21970093,-0.00344859,-0.00372326
5.22482093,-0.00344859,-0.01263466
5.22994093,-0.00344859,-0.02157659
5.23506093,-0.00344859,-0.01263466
5.24018093,-0.00344859,-0.01263466
5.24530093,-0.00344859,0.00521867
5.25042093,-0.01226844,-0.00372326
5.25554093,-0.00344859,-0.01263466
5.26066093,-0.00344859,-0.00372326
5.26578093,-0.00344859,0.00521867
5.27090093,-0.00344859,0.00521867
5.27602093,0.00537126,-0.00372326
5.28114093,-0.00344859,0.00521867
5.28626093,-0.00344859,0.00521867
5.29138093,-0.00344859,0.00521867
5.29650093,-0.00344859,0.00521867
5.30162093,0.00537126,0.00521867
5.30674093,-0.00344859,0.00521867
5.31186093,-0.00344859,0.00521867
5.31698093,-0.00344859,-0.00372326
5.32210093,-0.00344859,-0.01263466
5.32722093,-0.00344859,-0.00372326
5.33234093,0.00537126,0.00521867
5.33746093,-0.00344859,0.00521867
5.34258093,-0.00344859,0.00521867
5.34770093,-0.00344859,0.00521867
5.35282093,-0.00344859,0.00521867
5.35794093,-0.00344859,0.01413007
5.36306093,-0.00344859,0.01413007
5.36818093,0.00537126,-0.00372326
5.37330093,-0.00344859,0.00521867
5.37842093,-0.00344859,0.01413007
5.38354093,-0.00344859,0.01413007
5.38866093,-0.00344859,0.00521867
5.39378093,-0.00344859,0.00521867
5.39890093,-0.00344859,0.01413007
5.40402093,-0.00344859,0.01413007
5.40914093,-0.00344859,0.00521867
5.41426093,-0.00344859,0.00521867
5.41938093,-0.00344859,0.00521867
5.42450093,-0.00344859,0.01413007
5.42962093,-0.00344859,0.01413007
5.43474093,-0.00344859,0.01413007
5.43986093,-0.00344859,0.00521867
5.44498093,-0.00344859,0.01413007
5.45010093,0.00537126,0.01413007
5.45522093,-0.00344859,0.01413007
5.46034093,-0.00344859,0.00521867
5.46546093,-0.00344859,0.00521867
5.47058093,-0.00344859,0.01413007
5.47570093,-0.00344859,0.01413007
5.48082093,-0.00344859,0.01413007
5.48594093,0.00537126,0.00521867
5.49106093,0.00537126,0.01413007
5.49618093,-0.00344859,0.02307199
5.50130093,-0.00344859,0.01413007
5.50642093,-0.00344859,0.00521867
5.51154093,-0.00344859,0.01413007
5.51666093,-0.00344859,0.01413007
5.52178093,-0.00344859,0.01413007
5.52690093,-0.00344859,0.01413007
5.53202093,-0.00344859,0.01413007
5.53714093,-0.00344859,0.01413007
5.54226093,-0.00344859,0.02307199
5.54738093,-0.00344859,0.01413007
5.55250093,-0.00344859,0.01413007
5.55762093,-0.00344859,0.01413007
5.56274093,-0.00344859,0.01413007
5.56786093,-0.00344859,0.01413007
5.57298093,-0.00344859,0.00521867
5.57810093,-0.00344859,0.00521867
5.58322093,-0.00344859,0.00521867
5.58834093,-0.00344859,0.01413007
5.59346093,-0.00344859,0.01413007
5.59858093,-0.00344859,0.00521867
5.60370093,-0.00344859,0.01413007
5.60882093,-0.00344859,0.01413007
5.61394093,0.00537126,0.01413007
5.61906093,-0.00344859,0.01413007
5.62418093,-0.00344859,0.01413007
5.62930093,0.00537126,0.02307199
5.63442093,-0.00344859,0.02307199
5.63954093,-0.00344859,0.01413007
5.64466093,-0.00344859,0.01413007
5.64978093,-0.00344859,0.01413007
5.65490093,-0.00344859,0.02307199
5.66002093,-0.00344859,0.02307199
5.66514093,-0.00344859,0.01413007
5.67026093,-0.00344859,0.01413007
5.67538093,0.00537126,0.01413007
5.68050093,-0.00344859,0.02307199
5.68562093,-0.00344859,0.02307199
5.69074093,-0.00344859,0.01413007
5.69586093,-0.00344859,0.01413007
5.70098093,-0.00344859,0.02307199
5.70610093,-0.00344859,0.01413007
5.71122093,-0.00344859,0.01413007
5.71634093,-0.00344859,0.01413007
5.72146093,-0.00344859,0.02307199
5.72658093,-0.00344859,0.02307199
5.73170093,-0.00344859,0.01413007
5.73682093,-0.00344859,0.01413007
5.74194093,-0.00344859,0.01413007
5.74706093,-0.00344859,0.02307199
5.75218093,-0.00344859,0.02307199
5.75730093,-0.00344859,0.01413007
5.76242093,-0.00344859,0.01413007
5.76754093,0.00537126,0.01413007
5.77266093,-0.00344859,0.02307199
5.77778093,-0.00344859,0.01413007
5.78290093,-0.00344859,0.01413007
5.78802093,0.00537126,0.01413007
5.79314093,-0.00344859,0.0319834
5.79826093,-0.00344859,0.02307199
5.80338093,-0.00344859,0.01413007
5.80850093,-0.00344859,0.01413007
5.81362093,-0.00344859,0.02307199
5.81874093,-0.00344859,0.0319834
5.82386093,-0.00344859,0.02307199
5.82898093,-0.00344859,0.01413007
5.83410093,-0.00344859,0.02307199
5.83922093,-0.00344859,0.02307199
5.84434093,-0.00344859,0.01413007
5.84946093,-0.00344859,0.01413007
5.85458093,-0.00344859,0.01413007
5.85970093,0.00537126,0.02307199
5.86482093,-0.00344859,0.02307199
5.86994093,-0.00344859,0.02307199
5.87506093,0.00537126,0.01413007
5.88018093,-0.00344859,0.01413007
5.88530093,-0.00344859,0.02307199
5.89042093,-0.00344859,0.02307199
5.89554093,-0.00344859,0.01413007
5.90066093,0.00537126,0.01413007
5.90578093,-0.00344859,0.02307199
5.91090093,-0.00344859,0.0319834
5.91602093,0.00537126,0.01413007
5.92114093,-0.00344859,0.01413007
5.92626093,-0.00344859,0.02307199
5.93138093,-0.00344859,0.0319834
5.93650093,-0.00344859,0.02307199
5.94162093,-0.00344859,0.01413007
5.94674093,-0.00344859,0.02307199
5.95186093,-0.00344859,0.02307199
5.95698093,-0.00344859,0.01413007
5.96210093,-0.00344859,0.01413007
5.96722093,-0.00344859,0.01413007
5.97234093,-0.00344859,0.01413007
5.97746093,-0.00344859,0.02307199
5.98258093,-0.00344859,0.02307199
5.98770093,-0.00344859,0.01413007
5.99282093,-0.00344859,0.01413007
5.99794093,-0.00344859,0.01413007
6.00306093,-0.00344859,0.02307199
6.00818093,-0.00344859,0.01413007
6.01330093,-0.00344859,0.01413007
6.01842093,-0.00344859,0.01413007
6.02354093,0.00537126,0.02307199
6.02866093,-0.00344859,0.02307199
6.03378093,-0.00344859,0.01413007
6.03890093,-0.00344859,0.02307199
6.04402093,-0.00344859,0.02307199
6.04914093,-0.00344859,0.02307199
6.05426093,-0.00344859,0.02307199
6.05938093,-0.00344859,0.01413007
6.06450093,0.00537126,0.01413007
6.06962093,-0.00344859,0.02307199
6.07474093,-0.00344859,0.02307199
6.07986093,-0.00344859,0.02307199
6.08498093,-0.00344859,0.02307199
6.09010093,-0.00344859,0.0319834
6.09522093,-0.00344859,0.0319834
6.10034093,-0.00344859,0.02307199
6.10546093,-0.00344859,0.01413007
6.11058093,-0.00344859,0.02307199
6.11570093,-0.00344859,0.02307199
6.12082093,-0.00344859,0.02307199
6.12594093,-0.00344859,0.01413007
6.13106093,-0.00344859,0.02307199
6.13618093,-0.00344859,0.02307199
6.14130093,-0.00344859,0.02307199
6.14642093,-0.00344859,0.01413007
6.15154093,-0.00344859,0.01413007
6.15666093,-0.00344859,0.01413007
6.16178093,-0.00344859,0.02307199
6.16690093,-0.00344859,0.02307199
6.17202093,-0.00344859,0.01413007
6.17714093,-0.00344859,0.01413007
6.18226093,0.00537126,0.02307199
6.18738093,-0.00344859,0.0319834
6.19250093,-0.00344859,0.02307199
6.19762093,-0.00344859,0.01413007
6.20274093,-0.00344859,0.02307199
6.20786093,-0.00344859,0.0319834
6.21298093,-0.00344859,0.02307199
6.21810093,0.00537126,0.01413007
6.22322093,-0.00344859,0.01413007
6.22834093,-0.00344859,0.02307199
6.23346093,-0.00344859,0.01413007
6.23858093,-0.00344859,0.01413007
6.24370093,-0.00344859,0.01413007
6.24882093,0.00537126,0.02307199
6.25394093,-0.00344859,0.02307199
6.25906093,-0.00344859,0.02307199
6.26418092,-0.00344859,0.01413007
6.26930092,0.00537126,0.01413007
6.27442092,0.00537126,0.01413007
6.27954092,-0.00344859,0.02307199
6.28466092,-0.00344859,0.01413007
6.28978092,-0.00344859,0.01413007
6.29490092,-0.00344859,0.01413007
6.30002092,-0.00344859,0.02307199
6.30514092,-0.00344859,0.02307199
6.31026092,-0.00344859,0.01413007
6.31538092,-0.00344859,0.01413007
6.32050092,-0.00344859,0.0319834
6.32562092,-0.00344859,0.02307199
6.33074092,-0.00344859,0.01413007
6.33586092,-0.00344859,0.01413007
6.34098092,0.00537126,0.01413007
6.34610092,-0.00344859,0.0319834
6.35122092,-0.00344859,0.02307199
6.35634092,-0.00344859,0.01413007
6.36146092,-0.00344859,0.02307199
6.36658092,0.00537126,0.02307199
6.37170092,-0.00344859,0.02307199
6.37682092,-0.00344859,0.02307199
6.38194092,-0.00344859,0.01413007
6.38706092,0.00537126,0.02307199
6.39218092,-0.00344859,0.02307199
6.39730092,-0.00344859,0.01413007
6.40242092,-0.00344859,0.01413007
6.40754092,0.00537126,0.01413007
6.41266092,-0.00344859,0.02307199
6.41778092,-0.00344859,0.0319834
6.42290092,-0.00344859,0.01413007
6.42802092,-0.00344859,0.01413007
6.43314092,-0.00344859,0.02307199
6.43826092,0.00537126,0.0319834
6.44338092,0.00537126,0.02307199
6.44850092,-0.00344859,0.01413007
6.45362092,0.00537126,0.02307199
6.45874092,-0.00344859,0.0319834
6.46386092,-0.00344859,0.02307199
6.46898092,-0.00344859,0.02307199
6.47410092,-0.00344859,0.02307199
6.47922092,0.00537126,0.0319834
6.48434092,-0.00344859,0.0319834
6.48946092,0.00537126,0.0319834
6.49458092,-0.00344859,0.02307199
6.49970092,0.00537126,0.01413007
6.50482092,-0.00344859,0.02307199
6.50994092,-0.00344859,0.02307199
6.51506092,-0.00344859,0.02307199
6.52018092,-0.00344859,0.01413007
6.52530092,-0.00344859,0.0319834
6.53042092,-0.00344859,0.0319834
6.53554092,-0.00344859,0.02307199
6.54066092,0.00537126,0.02307199
6.54578092,-0.00344859,0.02307199
6.55090092,-0.00344859,0.0319834
6.55602092,-0.00344859,0.02307199
6.56114092,-0.00344859,0.01413007
6.56626092,-0.00344859,0.01413007
6.57138092,0.00537126,0.02307199
6.57650092,-0.00344859,0.02307199
6.58162092,-0.00344859,0.02307199
6.58674092,-0.00344859,0.01413007
6.59186092,0.00537126,0.01413007
6.59698092,-0.00344859,0.01413007
6.60210092,-0.00344859,0.02307199
6.60722092,-0.00344859,0.01413007
6.61234092,-0.00344859,0.01413007
6.61746092,0.00537126,0.02307199
6.62258092,-0.00344859,0.02307199
6.62770092,-0.00344859,0.01413007
6.63282092,0.00537126,0.01413007
6.63794092,0.00537126,0.01413007
6.64306092,-0.00344859,0.0319834
6.64818092,-0.00344859,0.02307199
6.65330092,-0.00344859,0.01413007
6.65842092,-0.00344859,0.01413007
6.66354092,-0.00344859,0.02307199
6.66866092,-0.00344859,0.02307199
6.67378092,-0.00344859,0.02307199
6.67890092,-0.00344859,0.02307199
6.68402092,-0.00344859,0.02307199
6.68914092,-0.00344859,0.02307199
6.69426092,-0.00344859,0.02307199
6.69938092,-0.00344859,0.02307199
6.70450092,-0.00344859,0.01413007
6.70962092,0.00537126,0.02307199
6.71474092,-0.00344859,0.0319834
6.71986092,-0.00344859,0.02307199
6.72498092,-0.00344859,0.01413007
6.73010092,0.00537126,0.02307199
6.73522092,-0.00344859,0.04092532
6.74034092,-0.00344859,0.04092532
6.74546092,-0.00344859,0.0319834
6.75058092,0.00537126,0.0319834
6.75570092,-0.00344859,0.04092532
6.76082092,-0.00344859,0.04092532
6.76594092,-0.00344859,0.0319834
6.77106092,-0.00344859,0.02307199
6.77618092,-0.00344859,0.0319834
6.78130092,-0.00344859,0.0319834
6.78642092,-0.00344859,0.0319834
6.79154092,-0.00344859,0.02307199
6.79666092,-0.00344859,0.02307199
6.80178092,0.00537126,0.02307199
6.80690092,-0.00344859,0.0319834
6.81202092,-0.00344859,0.02307199
6.81714092,-0.00344859,0.02307199
6.82226092,0.00537126,0.02307199
6.82738092,-0.00344859,0.0319834
