Time (ms),Voltage (V)
0.29713909,0.170629
0.29969909,0.170629
0.30225909,0.170629
0.30481909,0.170629
0.30737909,0.1795709
0.30993909,0.170629
0.31249909,0.170629
0.31505909,0.1795709
0.31761909,0.170629
0.32017909,0.170629
0.32273909,0.170629
0.32529909,0.170629
0.32785909,0.170629
0.33041909,0.170629
0.33297909,0.170629
0.33553909,0.1617176
0.33809909,0.1528062
0.34065909,0.1528062
0.34321909,0.1438643
0.34577909,0.1438643
0.34833909,0.1438643
0.35089909,0.1349528
0.35345909,0.1349528
0.35601909,0.1438643
0.35857909,0.1438643
0.36113909,0.1438643
0.36369909,0.1528062
0.36625909,0.1528062
0.36881909,0.1528062
0.37137909,0.1528062
0.37393909,0.1528062
0.37649909,0.1528062
0.37905909,0.1528062
0.38161909,0.1528062
0.38417909,0.1528062
0.38673909,0.1528062
0.38929909,0.1528062
0.39185909,0.1438643
0.39441909,0.1349528
0.39697909,0.1349528
0.39953909,0.1349528
0.40209909,0.1349528
0.40465909,0.1349528
0.40721909,0.1438643
0.40977909,0.1349528
0.41233909,0.1349528
0.41489909,0.1349528
0.41745909,0.1349528
0.42001909,0.1349528
0.42257909,0.1349528
0.42513909,0.1349528
0.42769909,0.1349528
0.43025909,0.1349528
0.43281909,0.1349528
0.43537909,0.1349528
0.43793909,0.1349528
0.44049909,0.1349528
0.44305909,0.1349528
0.44561909,0.1349528
0.44817909,0.1349528
0.45073909,0.1349528
0.45329909,0.1349528
0.45585909,0.1349528
0.45841909,0.1438643
0.46097909,0.1438643
0.46353909,0.1349528
0.46609909,0.1349528
0.46865909,0.1349528
0.47121909,0.1349528
0.47377909,0.1349528
0.47633909,0.1260414
0.47889909,0.1170995
0.48145909,0.1170995
0.48401909,0.1170995
0.48657909,0.1170995
0.48913909,0.1170995
0.49169909,0.1170995
0.49425909,0.1170995
0.49681909,0.1170995
0.49937909,0.1170995
0.50193909,0.1260414
0.50449909,0.1170995
0.50705909,0.1170995
0.50961909,0.1170995
0.51217909,0.1170995
0.51473909,0.1170995
0.51729909,0.1170995
0.51985909,0.1170995
0.52241909,0.1170995
0.52497909,0.1170995
0.52753909,0.1170995
0.53009909,0.1170995
0.53265909,0.1170995
0.53521909,0.1170995
0.53777909,0.1170995
0.54033909,0.1170995
0.54289909,0.1170995
0.54545909,0.1170995
0.54801909,0.1170995
0.55057909,0.1170995
0.55313909,0.1170995
0.55569909,0.1170995
0.55825909,0.1081881
0.56081909,0.1081881
0.56337909,0.1081881
0.56593909,0.1081881
0.56849909,0.1081881
0.57105909,0.1081881
0.57361909,0.1081881
0.57617909,0.09927671
0.57873909,0.1081881
0.58129909,0.1081881
0.58385909,0.1081881
0.58641909,0.09927671
0.58897909,0.09927671
0.59153909,0.09927671
0.59409909,0.09927671
0.59665909,0.1081881
0.59921909,0.09927671
0.60177909,0.1081881
0.60433909,0.1081881
0.60689909,0.09927671
0.60945909,0.1081881
0.61201909,0.09927671
0.61457909,0.09927671
0.61713909,0.09927671
0.61969909,0.09927671
0.62225909,0.09927671
0.62481909,0.09927671
0.62737909,0.09033479
0.62993909,0.09033479
0.63249909,0.09927671
0.63505909,0.08142339
0.63761909,0.08142339
0.64017909,0.08142339
0.64273909,0.08142339
0.64529909,0.08142339
0.64785909,0.08142339
0.65041909,0.08142339
0.65297909,0.08142339
0.65553909,0.08142339
0.65809909,0.08142339
0.66065909,0.08142339
0.66321909,0.08142339
0.66577909,0.08142339
0.66833909,0.08142339
0.67089909,0.08142339
0.67345909,0.08142339
0.67601909,0.08142339
0.67857909,0.08142339
0.68113909,0.08142339
0.68369909,0.08142339
0.68625909,0.08142339
0.68881909,0.08142339
0.69137909,0.08142339
0.69393909,0.08142339
0.69649909,0.08142339
0.69905909,0.08142339
0.70161909,0.08142339
0.70417909,0.08142339
0.70673909,0.08142339
0.70929909,0.08142339
0.71185909,0.08142339
0.71441909,0.07251198
0.71697909,0.07251198
0.71953909,0.07251198
0.72209909,0.07251198
0.72465909,0.06357005
0.72721909,0.07251198
0.72977909,0.07251198
0.73233909,0.07251198
0.73489909,0.07251198
0.73745909,0.07251198
0.74001909,0.07251198
0.74257909,0.08142339
0.74513909,0.07251198
0.74769909,0.08142339
0.75025909,0.08142339
0.75281909,0.08142339
0.75537909,0.07251198
0.75793909,0.07251198
0.76049909,0.06357005
0.76305909,0.06357005
0.76561909,0.06357005
0.76817909,0.06357005
0.77073909,0.06357005
0.77329909,0.06357005
0.77585909,0.06357005
0.77841909,0.06357005
0.78097909,0.06357005
0.78353909,0.06357005
0.78609909,0.06357005
0.78865909,0.06357005
0.79121909,0.06357005
0.79377909,0.06357005
0.79633909,0.06357005
0.79889909,0.06357005
0.80145909,0.06357005
0.80401909,0.06357005
0.80657909,0.06357005
0.80913909,0.06357005
0.81169909,0.06357005
0.81425909,0.06357005
0.81681909,0.06357005
0.81937909,0.06357005
0.82193909,0.06357005
0.82449909,0.06357005
0.82705909,0.06357005
0.82961909,0.06357005
0.83217909,0.06357005
0.83473909,0.06357005
0.83729909,0.06357005
0.83985909,0.06357005
0.84241909,0.06357005
0.84497909,0.06357005
0.84753909,0.06357005
0.85009909,0.06357005
0.85265909,0.06357005
0.85521908,0.06357005
0.85777908,0.06357005
0.86033908,0.06357005
0.86289908,0.06357005
0.86545908,0.06357005
0.86801908,0.06357005
0.87057908,0.06357005
0.87313908,0.06357005
0.87569908,0.06357005
0.87825908,0.06357005
0.88081908,0.05465865
0.88337908,0.05465865
0.88593908,0.05465865
0.88849908,0.06357005
0.89105908,0.05465865
0.89361908,0.05465865
0.89617908,0.04574725
0.89873908,0.04574725
0.90129908,0.04574725
0.90385908,0.04574725
0.90641908,0.04574725
0.90897908,0.05465865
0.91153908,0.05465865
0.91409908,0.05465865
0.91665908,0.04574725
0.91921908,0.05465865
0.92177908,0.05465865
0.92433908,0.05465865
0.92689908,0.05465865
0.92945908,0.05465865
0.93201908,0.06357005
0.93457908,0.05465865
0.93713908,0.05465865
0.93969908,0.04574725
0.94225908,0.04574725
0.94481908,0.04574725
0.94737908,0.04574725
0.94993908,0.04574725
0.95249908,0.04574725
0.95505908,0.04574725
0.95761908,0.04574725
0.96017908,0.04574725
0.96273908,0.04574725
0.96529908,0.04574725
0.96785908,0.04574725
0.97041908,0.04574725
0.97297908,0.04574725
0.97553908,0.04574725
0.97809908,0.04574725
0.98065908,0.04574725
0.98321908,0.04574725
0.98577908,0.04574725
0.98833908,0.04574725
0.99089908,0.04574725
0.99345908,0.04574725
0.99601908,0.04574725
0.99857908,0.04574725
1.00113908,0.04574725
1.00369908,0.04574725
1.00625908,0.04574725
1.00881908,0.04574725
1.01137908,0.03683584
1.01393908,0.03683584
1.01649908,0.04574725
1.01905908,0.04574725
1.02161908,0.03683584
1.02417908,0.04574725
1.02673908,0.04574725
1.02929908,0.04574725
1.03185908,0.04574725
1.03441908,0.04574725
1.03697908,0.04574725
1.03953908,0.04574725
1.04209908,0.04574725
1.04465908,0.04574725
1.04721908,0.04574725
1.04977908,0.04574725
1.05233908,0.04574725
1.05489908,0.04574725
1.05745908,0.04574725
1.06001908,0.04574725
1.06257908,0.04574725
1.06513908,0.04574725
1.06769908,0.04574725
1.07025908,0.04574725
1.07281908,0.04574725
1.07537908,0.04574725
1.07793908,0.04574725
1.08049908,0.04574725
1.08305908,0.03683584
1.08561908,0.03683584
1.08817908,0.03683584
1.09073908,0.03683584
1.09329908,0.03683584
1.09585908,0.03683584
1.09841908,0.03683584
1.10097908,0.03683584
1.10353908,0.03683584
1.10609908,0.03683584
1.10865908,0.03683584
1.11121908,0.03683584
1.11377908,0.03683584
1.11633908,0.03683584
1.11889908,0.04574725
1.12145908,0.04574725
1.12401908,0.03683584
1.12657908,0.03683584
1.12913908,0.03683584
1.13169908,0.03683584
1.13425908,0.03683584
1.13681908,0.03683584
1.13937908,0.03683584
1.14193908,0.03683584
1.14449908,0.03683584
1.14705908,0.03683584
1.14961908,0.02792444
1.15217908,0.03683584
1.15473908,0.03683584
1.15729908,0.03683584
1.15985908,0.03683584
1.16241908,0.03683584
1.16497908,0.03683584
1.16753908,0.03683584
1.17009908,0.03683584
1.17265908,0.03683584
1.17521908,0.03683584
1.17777908,0.03683584
1.18033908,0.03683584
1.18289908,0.02792444
1.18545908,0.03683584
1.18801908,0.03683584
1.19057908,0.03683584
1.19313908,0.03683584
1.19569908,0.03683584
1.19825908,0.02792444
1.20081908,0.02792444
1.20337908,0.02792444
1.20593908,0.02792444
1.20849908,0.02792444
1.21105908,0.02792444
1.21361908,0.02792444
1.21617908,0.02792444
1.21873908,0.03683584
1.22129908,0.02792444
1.22385908,0.02792444
1.22641908,0.02792444
1.22897908,0.02792444
1.23153908,0.03683584
1.23409908,0.03683584
1.23665908,0.02792444
1.23921908,0.02792444
1.24177908,0.02792444
1.24433908,0.02792444
1.24689908,0.02792444
1.24945908,0.02792444
1.25201908,0.02792444
1.25457908,-0.2754295
1.25713908,#NAME?
1.25969908,#NAME?
1.26225908,#NAME?
1.26481908,#NAME?
1.26737908,#NAME?
1.26993908,#NAME?
1.27249908,#NAME?
1.27505908,#NAME?
1.27761908,#NAME?
1.28017908,#NAME?
1.28273908,#NAME?
1.28529908,#NAME?
1.28785908,#NAME?
1.29041908,#NAME?
1.29297908,#NAME?
1.29553908,#NAME?
1.29809908,#NAME?
1.30065908,#NAME?
1.30321908,#NAME?
1.30577908,#NAME?
1.30833908,#NAME?
1.31089908,#NAME?
1.31345908,#NAME?
1.31601908,#NAME?
1.31857908,#NAME?
1.32113908,#NAME?
1.32369908,-0.9891659
1.32625908,-0.9178137
1.32881908,-0.8642842
1.33137908,-0.8107547
1.33393908,-0.7750481
1.33649908,-0.73043
1.33905908,-0.6858425
1.34161908,-0.6679891
1.34417908,-0.6412244
1.34673908,-0.6055483
1.34929908,-0.5966063
1.35185908,-0.5698416
1.35441908,-0.5609302
1.35697908,-0.5341654
1.35953908,-0.5252541
1.36209908,-0.5074008
1.36465908,-0.5074008
1.36721908,-0.4895474
1.36977908,-0.4716941
1.37233908,-0.4627827
1.37489908,-0.4538713
1.37745908,-0.4538713
1.38001908,-0.4360179
1.38257908,-0.4360179
1.38513908,-0.4181646
1.38769908,-0.4092532
1.39025908,-0.4003418
1.39281908,-0.4003418
1.39537908,-0.3913999
1.39793908,-0.3913999
1.40049908,-0.3824885
1.40305908,-0.3824885
1.40561908,-0.3824885
1.40817908,-0.3646351
1.41073908,-0.3646351
1.41329908,-0.3646351
1.41585908,-0.3557237
1.41841908,-0.3468123
1.42097908,-0.3468123
1.42353908,-0.3468123
1.42609908,-0.3468123
1.42865908,-0.3468123
1.43121908,-0.3378704
1.43377908,-0.328959
1.43633908,-0.328959
1.43889908,-0.328959
1.44145908,-0.328959
1.44401908,-0.3200476
1.44657908,-0.3200476
1.44913908,-0.3200476
1.45169908,-0.3111057
1.45425908,-0.3111057
1.45681908,-0.3111057
1.45937908,-0.3021943
1.46193908,-0.2932829
1.46449908,-0.2932829
1.46705908,-0.2932829
1.46961908,-0.2932829
1.47217908,-0.2843409
1.47473908,-0.2754295
1.47729908,-0.2754295
1.47985908,-0.2754295
1.48241908,-0.2754295
1.48497908,-0.2754295
1.48753908,-0.2665181
1.49009908,-0.2665181
1.49265908,-0.2665181
1.49521908,-0.2754295
1.49777908,-0.2665181
1.50033908,-0.2575762
1.50289908,-0.2575762
1.50545908,-0.2575762
1.50801908,-0.2575762
1.51057908,-0.2575762
1.51313908,-0.2575762
1.51569908,-0.2486648
1.51825908,-0.2486648
1.52081908,-0.2486648
1.52337908,-0.2486648
1.52593908,-0.2397534
1.52849908,-0.2486648
1.53105908,-0.2397534
1.53361908,-0.2397534
1.53617908,-0.2397534
1.53873908,-0.2397534
1.54129908,-0.2397534
1.54385908,-0.2397534
1.54641908,-0.2397534
1.54897908,-0.2397534
1.55153908,-0.2308115
1.55409908,-0.2308115
1.55665908,-0.2308115
1.55921908,-0.2308115
1.56177908,-0.2308115
1.56433908,-0.2397534
1.56689908,-0.2308115
1.56945908,-0.2219001
1.57201908,-0.2219001
1.57457908,-0.2219001
1.57713908,-0.2219001
1.57969908,-0.2219001
1.58225908,-0.2219001
1.58481908,-0.2219001
1.58737908,-0.2219001
1.58993908,-0.2129582
1.59249908,-0.2219001
1.59505908,-0.2219001
1.59761908,-0.2129582
1.60017908,-0.2129582
1.60273908,-0.2129582
1.60529908,-0.2129582
1.60785908,-0.2129582
1.61041908,-0.2040468
1.61297908,-0.2040468
1.61553908,-0.2040468
1.61809908,-0.2040468
1.62065908,-0.2040468
1.62321908,-0.2040468
1.62577908,-0.2040468
1.62833908,-0.2040468
1.63089908,-0.1951354
1.63345908,-0.2040468
1.63601908,-0.1861934
1.63857908,-0.1861934
1.64113908,-0.1861934
1.64369908,-0.1861934
1.64625908,-0.1861934
1.64881908,-0.177282
1.65137908,-0.177282
1.65393908,-0.1861934
1.65649908,-0.1861934
1.65905908,-0.177282
1.66161908,-0.1861934
1.66417908,-0.177282
1.66673908,-0.1861934
1.66929908,-0.177282
1.67185908,-0.1861934
1.67441908,-0.1861934
1.67697908,-0.1861934
1.67953908,-0.177282
1.68209908,-0.1861934
1.68465908,-0.1861934
1.68721908,-0.177282
1.68977908,-0.177282
1.69233908,-0.177282
1.69489908,-0.177282
1.69745908,-0.177282
1.70001908,-0.177282
1.70257908,-0.177282
1.70513908,-0.177282
1.70769908,-0.177282
1.71025908,-0.177282
1.71281908,-0.177282
1.71537908,-0.1683706
1.71793908,-0.1683706
1.72049908,-0.1683706
1.72305908,-0.1683706
1.72561908,-0.1683706
1.72817908,-0.1683706
1.73073908,-0.1683706
1.73329908,-0.1683706
1.73585908,-0.1683706
1.73841908,-0.1683706
1.74097908,-0.1683706
1.74353908,-0.1683706
1.74609908,-0.1683706
1.74865908,-0.1683706
1.75121908,-0.1683706
1.75377908,-0.1683706
1.75633908,-0.1683706
1.75889908,-0.1683706
1.76145908,-0.1683706
1.76401908,-0.1683706
1.76657908,-0.1683706
1.76913908,-0.1683706
1.77169908,-0.1683706
1.77425908,-0.1683706
1.77681908,-0.1683706
1.77937908,-0.1505173
1.78193908,-0.1505173
1.78449908,-0.1505173
1.78705908,-0.1594287
1.78961908,-0.1594287
1.79217908,-0.1594287
1.79473908,-0.1594287
1.79729908,-0.1505173
1.79985908,-0.1505173
1.80241908,-0.1505173
1.80497908,-0.1505173
1.80753908,-0.1505173
1.81009908,-0.1505173
1.81265908,-0.1505173
1.81521908,-0.1505173
1.81777908,-0.1505173
1.82033908,-0.1505173
1.82289908,-0.1505173
1.82545908,-0.1505173
1.82801908,-0.1505173
1.83057908,-0.1505173
1.83313908,-0.1505173
1.83569908,-0.1505173
1.83825908,-0.1505173
1.84081908,-0.1505173
1.84337908,-0.1505173
1.84593908,-0.1416059
1.84849908,-0.1505173
1.85105908,-0.1505173
1.85361908,-0.1416059
1.85617908,-0.1416059
1.85873908,-0.1416059
1.86129908,-0.1505173
1.86385908,-0.1416059
1.86641908,-0.1505173
1.86897908,-0.1505173
1.87153908,-0.1505173
1.87409908,-0.1416059
1.87665908,-0.1416059
1.87921908,-0.1416059
1.88177908,-0.1416059
1.88433908,-0.1505173
1.88689908,-0.1505173
1.88945908,-0.1416059
1.89201908,-0.1505173
1.89457908,-0.1416059
1.89713908,-0.1416059
1.89969908,-0.1505173
1.90225908,-0.1505173
1.90481908,-0.1505173
1.90737908,-0.1505173
1.90993908,-0.1505173
1.91249908,-0.1505173
1.91505908,-0.1505173
1.91761908,-0.1505173
1.92017908,-0.1416059
1.92273908,-0.1505173
1.92529908,-0.1416059
1.92785908,-0.1416059
1.93041908,-0.1416059
1.93297908,-0.1416059
1.93553908,-0.132664
1.93809908,-0.132664
1.94065908,-0.132664
1.94321908,-0.132664
1.94577908,-0.132664
1.94833908,-0.132664
1.95089908,-0.132664
1.95345908,-0.132664
1.95601908,-0.132664
1.95857908,-0.132664
1.96113908,-0.132664
1.96369908,-0.132664
1.96625908,-0.132664
1.96881908,-0.132664
1.97137908,-0.132664
1.97393908,-0.132664
1.97649908,-0.132664
1.97905908,-0.132664
1.98161908,-0.132664
1.98417908,-0.132664
1.98673908,-0.132664
1.98929908,-0.132664
1.99185908,-0.132664
1.99441908,-0.132664
1.99697908,-0.132664
1.99953908,-0.132664
2.00209908,-0.132664
2.00465908,-0.132664
2.00721908,-0.132664
2.00977908,-0.132664
2.01233908,-0.132664
2.01489908,-0.132664
2.01745908,-0.1237526
2.02001908,-0.1237526
2.02257908,-0.1148411
2.02513908,-0.1148411
2.02769908,-0.1148411
2.03025908,-0.1148411
2.03281908,-0.1148411
2.03537908,-0.1058992
2.03793908,-0.1148411
2.04049908,-0.1058992
2.04305908,-0.1148411
2.04561908,-0.1148411
2.04817908,-0.1148411
2.05073908,-0.1148411
2.05329908,-0.1148411
2.05585908,-0.1058992
2.05841908,-0.1058992
2.06097908,-0.1058992
2.06353908,-0.1058992
2.06609908,-0.1058992
2.06865908,-0.1058992
2.07121908,-0.1058992
2.07377908,-0.1058992
2.07633908,-0.1058992
2.07889908,-0.1058992
2.08145908,-0.1058992
2.08401908,-0.1058992
2.08657908,-0.1058992
2.08913908,-0.1148411
2.09169908,-0.1148411
2.09425908,-0.1148411
2.09681908,-0.1058992
2.09937908,-0.1058992
2.10193908,-0.1058992
2.10449908,-0.1148411
2.10705908,-0.1058992
2.10961908,-0.1058992
2.11217908,-0.1058992
2.11473908,-0.1058992
2.11729908,-0.1058992
2.11985908,-0.1058992
2.12241908,-0.1058992
2.12497908,-0.1058992
2.12753908,-0.1058992
2.13009908,-0.1058992
2.13265908,-0.1058992
2.13521908,-0.1058992
2.13777908,-0.1058992
2.14033908,-0.1058992
2.14289908,-0.1058992
2.14545908,-0.1058992
2.14801908,-0.1058992
2.15057908,-0.1058992
2.15313908,-0.1058992
2.15569908,-0.1058992
2.15825908,-0.1058992
2.16081908,-0.1058992
2.16337908,-0.1148411
2.16593908,-0.1148411
2.16849908,-0.1058992
2.17105908,-0.1058992
2.17361908,-0.1148411
2.17617908,-0.1148411
2.17873908,-0.1148411
2.18129908,-0.1148411
2.18385908,-0.1148411
2.18641908,-0.1148411
2.18897908,-0.1148411
2.19153908,-0.1058992
2.19409908,-0.1058992
2.19665908,-0.1058992
2.19921908,-0.1058992
2.20177908,-0.1058992
2.20433908,-0.1058992
2.20689908,-0.1148411
2.20945908,-0.1058992
2.21201908,-0.1058992
2.21457908,-0.1058992
2.21713908,-0.1058992
2.21969908,-0.1058992
2.22225908,-0.1058992
2.22481908,-0.1058992
2.22737908,-0.1058992
2.22993908,-0.1058992
2.23249908,-0.1058992
2.23505908,-0.1148411
2.23761908,-0.1058992
2.24017908,-0.1058992
2.24273908,-0.1058992
2.24529908,-0.1058992
2.24785908,-0.1058992
2.25041908,-0.1058992
2.25297908,-0.1058992
2.25553908,-0.1058992
2.25809908,-0.1058992
2.26065908,-0.1058992
2.26321908,-0.1058992
2.26577908,-0.1058992
2.26833908,-0.1058992
2.27089908,-0.1058992
2.27345908,-0.1058992
2.27601908,-0.1058992
2.27857908,-0.09698782
2.28113908,-0.09698782
2.28369908,-0.09698782
2.28625908,-0.09698782
2.28881908,-0.09698782
2.29137908,-0.1058992
2.29393908,-0.09698782
2.29649908,-0.09698782
2.29905908,-0.09698782
2.30161908,-0.09698782
2.30417908,-0.09698782
2.30673908,-0.09698782
2.30929908,-0.09698782
2.31185908,-0.09698782
2.31441908,-0.09698782
2.31697908,-0.09698782
2.31953908,-0.09698782
2.32209908,-0.09698782
2.32465908,-0.09698782
2.32721908,-0.09698782
2.32977908,-0.09698782
2.33233908,-0.09698782
2.33489908,-0.09698782
2.33745908,-0.09698782
2.34001908,-0.09698782
2.34257908,-0.09698782
