Time,Invert B
(ms),(mV)

15.86322291,-69.50591000
15.86578291,-69.50591000
15.86834291,-69.50591000
15.87090291,-69.50591000
15.87346291,-69.50591000
15.87602291,-69.50591000
15.87858291,-69.50591000
15.88114291,-69.50591000
15.88370291,-69.50591000
15.88626291,-69.50591000
15.88882291,-73.99212000
15.89138291,-69.50591000
15.89394291,-73.99212000
15.89650291,-69.50591000
15.89906291,-69.50591000
15.90162291,-69.50591000
15.90418291,-73.99212000
15.90674291,-73.99212000
15.90930291,-69.50591000
15.91186291,-73.99212000
15.91442291,-69.50591000
15.91698291,-73.99212000
15.91954291,-73.99212000
15.92210291,-73.99212000
15.92466291,-69.50591000
15.92722291,-69.50591000
15.92978291,-69.50591000
15.93234291,-69.50591000
15.93490291,-69.50591000
15.93746291,-73.99212000
15.94002291,-69.50591000
15.94258291,-69.50591000
15.94514291,-69.50591000
15.94770291,-73.99212000
15.95026291,-73.99212000
15.95282291,-69.50591000
15.95538291,-73.99212000
15.95794291,-73.99212000
15.96050291,-69.50591000
15.96306291,-69.50591000
15.96562291,-69.50591000
15.96818291,-69.50591000
15.97074291,-69.50591000
15.97330291,-73.99212000
15.97586291,-73.99212000
15.97842291,-69.50591000
15.98098291,-73.99212000
15.98354291,-69.50591000
15.98610291,-69.50591000
15.98866291,-69.50591000
15.99122291,-69.50591000
15.99378291,-69.50591000
15.99634291,-69.50591000
15.99890291,-69.50591000
16.00146291,-69.50591000
16.00402291,-69.50591000
16.00658291,-69.50591000
16.00914291,-69.50591000
16.01170291,-69.50591000
16.01426291,-69.50591000
16.01682291,-69.50591000
16.01938291,-69.50591000
16.02194291,-69.50591000
16.02450291,-69.50591000
16.02706291,-69.50591000
16.02962291,-69.50591000
16.03218291,-69.50591000
16.03474291,-73.99212000
16.03730291,-69.50591000
16.03986291,-69.50591000
16.04242291,-69.50591000
16.04498291,-69.50591000
16.04754291,-69.50591000
16.05010291,-69.50591000
16.05266291,-69.50591000
16.05522291,-73.99212000
16.05778291,-69.50591000
16.06034291,-73.99212000
16.06290291,-73.99212000
16.06546291,-69.50591000
16.06802291,-69.50591000
16.07058291,-69.50591000
